Id,sex,annual_income,monthly_expenses,home_ownership,water_availabity,loan_tenure,loan_installments,loan_amount
606,F,24000,4000,1,0.5,12,12,5000
607,F,22000,2000,0,0.5,12,12,5000
608,F,22000,3000,0,0.5,12,12,5000
609,F,24000,3000,0,0.5,12,12,5000
610,F,22000,3000,1,0.5,12,12,5000
611,F,48000,4000,1,0.5,12,12,5000
612,M,48000,4000,1,0.5,12,12,5000
613,F,60000,4000,1,0.5,12,12,5000
614,M,36000,5000,1,0.5,12,12,5000
615,F,72000,4000,1,0.5,12,12,5000
616,F,48000,4000,1,0.5,12,12,5000
617,F,72000,5500,1,0.5,12,12,5000
618,F,0,4000,0,0.5,12,12,5000
619,F,0,3000,0,0.5,12,12,5000
620,F,36000,6000,1,0.5,12,12,5000
621,M,36000,3000,1,0.5,12,12,5000
622,M,60000,5000,1,0.5,12,12,5000
623,F,16800,3000,0,0.5,12,12,5000
624,F,84000,5000,1,0.5,12,12,5000
625,F,57600,4100,1,0.5,12,12,5000
626,M,36000,3000,1,0.5,12,12,5000
627,F,0,6000,1,0.5,12,12,5000
628,M,48000,4000,1,0.5,12,12,5000
629,M,42000,3500,1,0.5,12,12,5000
630,F,48000,9000,0,0.5,12,12,5000
631,M,0,4000,1,0.5,12,12,5000
632,M,36000,3000,1,0.5,12,12,5000
633,F,72000,4000,1,0.5,12,12,5000
634,F,66000,4000,1,0.5,12,12,5000
635,F,66000,4000,1,0.5,12,12,5000
636,F,78000,5500,1,0.5,12,50,7500
637,F,54000,3600,1,0.5,12,12,5000
638,M,36000,3000,1,0.5,12,12,5000
639,F,60000,3600,1,0.5,12,12,5000
640,F,2500,3000,1,0.5,12,50,7500
641,M,36000,3000,1,0.5,12,12,5000
642,F,56400,3600,1,0.5,12,12,5000
643,F,84000,6500,1,0.5,12,50,7500
644,F,57600,3900,1,0.5,12,12,5000
645,F,56400,3700,1,0.5,12,12,5000
646,F,60000,3200,1,0.5,12,12,5000
647,F,48000,3500,1,0.5,12,12,5000
648,F,70800,3900,1,0.5,12,12,5000
649,F,66000,3600,1,0.5,12,12,5000
650,F,18000,4500,1,0.5,12,12,5000
651,F,60000,4500,1,0.5,12,12,5000
652,F,66000,4400,1,0.5,12,12,5000
653,F,66000,3900,1,0.5,12,12,5000
654,F,67200,4000,1,0.5,12,12,5000
655,F,48000,3000,1,0.5,12,12,5000
656,F,22000,3000,0,0.5,12,12,5000
657,F,23000,3000,1,0.5,12,12,5000
658,F,48000,3000,1,0.5,12,12,5000
659,F,48000,4000,0,0.5,12,12,5000
660,F,24000,3500,1,0.5,12,12,5000
661,M,36000,4000,1,0.5,12,12,5000
662,M,48000,4000,1,0.5,12,12,5000
663,F,84000,5500,1,0.5,12,50,7500
664,F,85000,5000,1,0.5,12,50,7500
665,F,24000,3800,1,0.5,12,12,5000
666,F,36000,3000,1,0.5,12,12,5000
667,F,24000,2700,1,0.5,12,12,5000
668,F,24000,2700,1,0.5,12,12,5000
669,F,24000,2700,1,0.5,12,12,5000
670,F,24000,2700,1,0.5,12,12,5000
671,F,36000,4000,0,0.5,12,12,5000
672,F,12000,2500,1,0.5,12,12,5000
673,F,30000,2400,1,0.5,12,12,5000
674,F,36000,2400,1,0.5,12,12,5000
675,F,24000,2300,1,0.5,12,12,5000
676,F,24000,2500,1,0.5,12,12,5000
677,F,24000,2500,1,0.5,12,12,5000
678,F,24000,2400,1,0.5,12,12,5000
679,F,24000,2400,1,0.5,12,12,5000
680,F,24000,2200,1,0.5,12,12,5000
681,F,20000,2200,1,0.5,12,12,5000
682,F,24000,2300,1,0.5,12,12,5000
683,F,24000,2200,1,0.5,12,12,5000
684,F,24000,2200,1,0.5,12,12,5000
685,F,24000,2300,1,0.5,12,12,5000
686,F,24000,2300,1,0.5,12,12,5000
687,F,24000,2300,1,0.5,12,12,5000
688,F,24000,2200,1,0.5,12,12,5000
689,F,24000,2400,1,0.5,12,12,5000
690,F,36000,2400,1,0.5,12,12,5000
691,F,24000,2400,1,0.5,12,12,5000
692,F,24000,6000,1,0.5,12,12,5000
693,F,24000,3000,1,0.5,12,12,5000
694,M,24000,2800,1,0.5,12,12,5000
695,M,24000,2700,1,0.5,12,12,5000
696,M,28800,3000,1,0.5,12,12,5000
697,F,24000,2300,1,0.5,12,12,5000
698,F,24000,2700,1,0.5,12,12,5000
699,F,26000,2500,1,0.5,12,12,5000
700,F,28200,2600,1,0.5,12,12,5000
701,F,22800,2700,1,0.5,12,12,5000
702,F,30000,3000,1,0.5,12,12,5000
703,F,24000,2800,1,0.5,12,12,5000
704,M,36000,3000,1,0.5,12,12,5000
705,F,30000,2200,1,0.5,12,12,5000
706,F,24600,2800,1,0.5,12,12,5000
707,F,24000,2700,1,0.5,12,12,5000
708,F,24000,2500,1,0.5,12,12,5000
709,F,28200,2500,1,0.5,12,12,5000
710,M,26000,2700,1,0.5,12,12,5000
711,F,24000,2500,1,0.5,12,12,5000
712,F,22000,2800,1,0.5,12,12,5000
713,F,28000,3000,1,0.5,12,12,5000
714,F,24000,2000,1,0.5,12,12,5000
715,M,36000,3000,1,0.5,12,12,5000
716,F,24000,2700,1,0.5,12,12,5000
717,M,28800,3500,1,0.5,12,12,5000
718,F,78000,5000,1,0.5,12,50,7500
719,F,24000,5000,1,0.5,12,12,5000
720,F,26000,5000,1,0.5,12,12,5000
721,F,24000,4000,1,0.5,12,12,5000
722,F,20000,4000,1,0.5,12,12,5000
723,F,18000,3000,1,0.5,12,12,5000
724,M,42000,2500,1,0.5,12,12,5000
725,M,36000,2500,1,0.5,12,12,5000
726,M,36000,3000,1,0.5,12,12,5000
727,M,42000,3000,1,0.5,12,12,5000
728,M,30000,4000,1,0.5,12,12,5000
729,M,42000,3000,1,0.5,12,12,5000
730,M,36000,3000,1,0.5,12,12,5000
731,F,36000,3000,1,0.5,12,12,5000
732,M,30000,2500,1,0.5,12,12,5000
733,M,48000,3500,1,0.5,12,12,5000
734,M,43200,3000,1,0.5,12,12,5000
735,M,36000,2800,0,0.5,12,12,5000
736,M,42000,3000,1,0.5,12,12,5000
737,M,48000,3700,1,0.5,12,12,5000
738,M,36000,2800,1,0.5,12,12,5000
739,M,43200,3000,1,0.5,12,12,5000
740,M,42000,3000,1,0.5,12,12,5000
741,M,30000,2000,1,0.5,12,12,5000
742,M,36000,2800,1,0.5,12,12,5000
743,M,42000,3300,1,0.5,12,12,5000
744,M,42000,3000,1,0.5,12,12,5000
745,M,38400,3000,1,0.5,12,12,5000
746,M,30000,3000,1,0.5,12,12,5000
747,F,42000,45600,1,0.5,12,50,8000
748,M,24000,2000,1,0.5,12,12,5000
749,F,36000,2200,1,0.5,12,50,8000
750,F,50400,3200,1,0.5,12,50,8000
751,M,30000,2500,0,0.5,12,12,5000
752,F,24000,5000,1,0.5,12,12,5000
753,F,60000,4000,1,0.5,12,12,5000
754,F,50000,5000,1,0.5,12,12,5000
755,F,42000,2700,1,0.5,12,50,8000
756,F,30000,3500,0,0.5,12,12,5000
757,F,48000,3700,1,0.5,12,50,8000
758,F,60000,4400,1,0.5,12,50,8000
759,F,26400,3600,1,0.5,12,12,5000
760,F,38400,2900,1,0.5,12,50,8000
761,F,48000,3500,1,0.5,12,50,5000
762,M,30000,2500,1,0.5,12,12,5000
763,M,31200,2500,1,0.5,12,12,5000
764,F,54000,3500,1,0.5,12,50,8000
765,M,26400,2000,1,0.5,12,12,5000
766,F,48000,2500,1,0.5,12,50,5000
767,F,36000,2900,1,0.5,12,12,5000
768,F,80000,3500,1,0.5,12,12,5000
769,F,36000,2900,1,0.5,12,12,5000
770,F,60000,3800,1,0.5,12,50,8000
771,F,36000,2800,1,0.5,12,12,5000
772,F,42000,3300,1,0.5,12,50,8000
773,F,48000,2900,1,0.5,12,12,5000
774,F,48000,3300,1,0.5,12,50,8000
775,F,24000,2800,1,0.5,12,12,5000
776,F,36000,3000,1,0.5,12,12,5000
777,F,36000,3000,1,0.5,12,12,5000
778,F,24000,2000,1,0.5,12,12,5000
779,F,24000,3000,1,0.5,12,12,5000
780,F,24000,2900,1,0.5,12,12,5000
781,M,60000,4500,1,0.5,12,12,5000
782,F,36000,3100,1,0.5,12,12,5000
783,F,30000,3000,1,0.5,12,12,5000
784,F,18000,42000,1,0.5,12,12,5000
785,F,60000,4000,1,0.5,12,12,5000
786,F,24000,2700,1,0.5,12,12,5000
787,F,26400,3000,1,0.5,12,12,5000
788,F,30000,3000,1,0.5,12,12,5000
789,M,30000,4500,1,0.5,12,12,5000
790,F,84000,5500,1,0.5,12,50,7500
791,F,96000,6000,1,0.5,12,50,7500
792,F,84000,5000,1,0.5,12,50,7500
793,F,78000,4500,1,0.5,12,50,7500
794,F,72000,4500,1,0.5,12,50,7500
795,F,72000,4500,1,0.5,12,50,7500
796,F,90000,3000,1,0.5,12,50,7500
797,F,78000,5000,1,0.5,12,50,7500
798,F,72000,5000,1,0.5,12,50,7500
799,F,72000,5000,1,0.5,12,50,7500
800,F,87600,5500,1,0.5,12,50,7500
801,F,78000,5500,1,0.5,12,50,7500
802,F,85200,5200,1,0.5,12,50,7500
803,F,86400,5500,1,0.5,12,50,7500
804,F,0,2200,1,0.5,12,12,7500
805,F,0,1800,1,0.5,12,12,5000
806,F,0,2500,1,0.5,12,12,5000
807,F,0,1700,1,0.5,12,12,5000
808,F,0,2200,1,0.5,12,12,7500
809,F,0,2500,1,0.5,12,12,7500
810,F,0,3000,1,0.5,12,12,7500
811,F,0,2000,1,0.5,12,12,5000
812,F,0,2900,1,0.5,12,12,7500
813,F,0,2300,1,0.5,12,12,5000
814,F,0,3000,1,0.5,12,12,5000
815,F,0,1500,1,0.5,12,12,7500
816,F,0,3500,1,0.5,12,12,7500
817,F,0,4200,1,0.5,12,12,7500
818,F,0,2300,1,0.5,12,12,7500
819,F,0,4500,1,0.5,12,12,7500
820,F,0,3500,1,0.5,12,12,7500
821,F,0,2400,1,0.5,12,12,5000
822,F,0,4300,1,0.5,12,12,7500
823,F,0,3000,1,0.5,12,12,7500
824,F,0,400,1,0.5,12,12,7500
825,F,0,2800,1,0.5,12,12,7500
826,F,0,2700,1,0.5,12,12,7500
827,F,0,1500,1,0.5,12,12,5000
828,F,0,3000,1,0.5,12,12,5000
829,F,0,2300,1,0.5,12,12,5000
830,F,0,2500,1,0.5,12,12,5000
831,F,0,2000,1,0.5,12,12,5000
832,F,0,2500,1,0.5,12,12,5000
833,F,0,2700,1,0.5,12,12,5000
834,F,0,2500,1,0.5,12,12,5000
835,F,0,1500,1,0.5,12,12,5000
836,F,0,1700,1,0.5,12,12,7500
837,F,0,1500,1,0.5,12,12,5000
838,F,0,1800,1,0.5,12,12,5000
839,F,0,2800,1,0.5,12,12,5000
840,F,0,3500,1,0.5,12,12,7500
841,F,0,1800,1,0.5,12,12,5000
842,F,0,2500,1,0.5,12,12,7500
843,F,0,1500,1,0.5,12,12,7500
844,F,0,3000,1,0.5,12,12,7500
845,F,0,2200,1,0.5,12,12,7500
846,F,0,3200,1,0.5,12,12,5000
847,F,0,3000,1,0.5,12,12,7500
848,F,0,1500,1,0.5,12,12,7500
849,F,0,2700,1,0.5,12,12,5000
850,F,0,2500,1,0.5,12,12,5000
851,F,0,1800,1,0.5,12,12,5000
852,F,0,1500,1,0.5,12,12,5000
853,F,0,4100,1,0.5,12,12,7500
854,F,52800,3900,1,0.5,12,50,8000
855,F,62400,4800,1,0.5,12,50,8000
856,F,48000,3500,1,0.5,12,50,8000
857,F,48000,3400,1,0.5,12,50,8000
858,F,60000,4200,1,0.5,12,50,8000
859,F,50400,3700,1,0.5,12,50,8000
860,F,49200,3500,1,0.5,12,50,5000
861,F,80000,2000,1,0.5,12,12,5000
862,F,80000,5000,1,0.5,12,12,5000
863,F,60000,5000,1,0.5,12,12,5000
864,F,60000,5000,1,0.5,12,12,5000
865,F,60000,5000,1,0.5,12,12,5000
866,F,80000,3000,1,0.5,12,12,5000
867,F,90000,4000,1,0.5,12,12,5000
868,F,90000,6000,1,0.5,12,12,5000
869,F,90000,7000,1,0.5,12,12,5000
870,F,50000,4000,1,0.5,12,12,5000
871,F,60000,3000,1,0.5,12,12,5000
872,F,80000,7000,1,0.5,12,12,5000
873,F,84000,5000,1,0.5,12,12,5000
874,F,90000,4000,1,0.5,12,12,5000
875,F,80000,4500,1,0.5,12,12,5000
876,F,80000,4000,1,0.5,12,12,5000
877,F,90000,3500,1,0.5,12,12,5000
878,F,84000,5000,1,0.5,12,12,5000
879,F,60000,4500,1,0.5,12,12,5000
880,F,84000,4000,1,0.5,12,12,5000
881,F,80000,6200,1,0.5,12,12,5000
882,F,80000,4000,1,0.5,12,12,5000
883,F,36000,3000,1,0.5,12,12,5000
884,F,84000,5000,1,0.5,12,12,5000
885,F,84000,6000,1,0.5,12,12,5000
886,F,90000,3000,1,0.5,12,12,5000
887,F,54000,3500,1,0.5,12,50,5000
888,F,48000,3200,1,0.5,12,50,5000
889,F,55200,4200,1,0.5,12,50,5000
890,F,48000,2600,1,0.5,12,50,5000
891,F,36000,6000,1,0.5,12,50,5000
892,F,48000,3000,1,0.5,12,50,5000
893,F,36000,3000,1,0.5,12,50,5000
894,F,48000,4000,1,0.5,12,50,5000
895,F,36000,4000,1,0.5,12,50,5000
896,F,48000,5000,0,0.5,12,50,5000
897,F,36000,5000,1,0.5,12,50,5000
898,F,24000,3000,1,0.5,12,50,5000
899,F,36000,4000,1,0.5,12,50,5000
900,F,48000,5000,1,0.5,12,50,5000
901,F,48000,6000,0,0.5,12,50,5000
902,F,48000,5000,0,0.5,12,50,5000
903,F,36000,3000,1,0.5,12,12,5000
904,M,48000,3900,1,0.5,12,50,5000
905,F,42000,3500,1,0.5,12,12,5000
906,F,48000,4000,1,0.5,12,12,5000
907,F,36000,3000,1,0.5,12,12,5000
908,F,36000,3000,1,0.5,12,12,5000
909,F,30000,2500,1,0.5,12,12,5000
910,F,36000,3000,1,0.5,12,12,5000
911,F,42000,3500,1,0.5,12,12,5000
912,F,48000,4000,1,0.5,12,12,5000
913,F,36000,3000,1,0.5,12,12,5000
914,F,30000,2500,1,0.5,12,12,5000
915,F,36000,3000,1,0.5,12,12,5000
916,F,42000,3500,1,0.5,12,12,5000
917,F,48000,3200,1,0.5,12,50,5000
918,F,36000,3000,1,0.5,12,12,5000
919,F,36000,3000,1,0.5,12,12,5000
920,F,48000,3000,0,0.5,12,50,5000
921,F,36000,3000,1,0.5,12,12,5000
922,F,48000,9000,1,0.5,12,50,5000
923,F,60000,6000,1,0.5,12,50,5000
924,F,36000,3000,1,0.5,12,12,5000
925,F,36000,3000,1,0.5,12,12,5000
926,F,36000,3000,1,0.5,12,12,5000
927,F,36000,3000,1,0.5,12,12,5000
928,F,48000,4000,1,0.5,12,12,5000
929,F,30000,2500,1,0.5,12,12,5000
930,F,60000,5000,1,0.5,12,12,5000
931,F,48000,4000,1,0.5,12,12,5000
932,F,36000,3000,1,0.5,12,12,5000
933,F,36000,3000,1,0.5,12,12,5000
934,F,60000,4000,1,0.5,12,12,5000
935,F,36000,3000,1,0.5,12,12,5000
936,F,48000,4000,1,0.5,12,12,4000
937,F,42000,3500,1,0.5,12,12,5000
938,F,48000,4000,1,0.5,12,12,3000
939,F,48000,4000,1,0.5,12,12,3000
940,F,36000,3000,1,0.5,12,12,5000
941,F,36000,3000,1,0.5,12,12,3000
942,F,60000,3500,1,0.5,12,12,5000
943,F,36000,3000,1,0.5,12,12,3000
944,F,48000,4000,1,0.5,12,12,5000
945,F,42000,3500,1,0.5,12,12,4000
946,F,48000,4000,1,0.5,12,12,4000
947,F,36000,3000,1,0.5,12,12,5000
948,F,36000,3000,1,0.5,12,12,4000
949,F,36000,3000,1,0.5,12,12,4000
950,F,36000,3000,1,0.5,12,12,4000
951,F,36000,3000,1,0.5,12,12,5000
952,F,48000,4000,1,0.5,12,12,5000
953,F,48000,4000,1,0.5,12,12,4000
954,F,60000,5000,1,0.5,12,12,4000
955,F,36000,3000,1,0.5,12,12,5000
956,F,36000,3000,1,0.5,12,12,5000
957,F,0,1600,1,0.5,12,12,5000
958,F,36000,3000,1,0.5,12,12,5000
959,F,36000,3000,1,0.5,12,12,5000
960,F,36000,3000,1,0.5,12,12,5000
961,F,36000,3000,1,0.5,12,12,5000
962,F,48000,4000,1,0.5,12,12,5000
963,F,0,1900,1,0.5,12,12,5000
964,F,36000,3000,1,0.5,12,12,5000
965,F,36000,3000,1,0.5,12,12,5000
966,F,30000,1750,1,0.5,12,12,5000
967,F,36000,3000,1,0.5,12,12,5000
968,F,0,1750,1,0.5,12,12,5000
969,F,36000,3000,1,0.5,12,12,5000
970,F,0,1800,1,0.5,12,12,5000
971,F,0,1600,1,0.5,12,12,5000
972,F,0,900,1,0.5,12,12,5000
973,F,36000,3000,1,0.5,12,12,5000
974,F,0,1500,1,0.5,12,12,5000
975,F,48000,4000,1,0.5,12,12,5000
976,F,0,2600,1,0.5,12,12,5000
977,F,42000,3500,1,0.5,12,12,5000
978,F,42000,3500,1,0.5,12,12,5000
979,F,0,2350,1,0.5,12,12,5000
980,F,30000,2760,1,0.5,12,12,5000
981,F,0,1700,1,0.5,12,12,5000
982,F,60000,3900,1,0.5,12,50,5000
983,F,12000,950,1,0.5,12,12,5000
984,F,48000,3300,1,0.5,12,50,5000
985,F,54000,2600,1,0.5,12,50,5000
986,F,48000,3800,1,0.5,12,50,5000
987,F,48000,2800,1,0.5,12,50,5000
988,F,50400,3600,1,0.5,12,50,5000
989,F,12000,950,1,0.5,12,12,5000
990,F,48000,3800,1,0.5,12,50,5000
991,F,48000,3300,1,0.5,12,50,5000
992,F,48000,3800,1,0.5,12,50,5000
993,F,0,1200,1,0.5,12,50,5000
994,F,0,1200,1,0.5,12,50,5000
995,F,0,800,1,0.5,12,50,5000
996,F,0,500,1,0.5,12,50,5000
997,F,0,1000,1,0.5,12,50,5000
998,F,0,600,1,0.5,12,50,5000
999,M,0,1250,1,0.5,12,50,5000
1000,F,0,1000,1,0.5,12,50,5000
1001,F,0,2000,1,0.5,12,50,5000
1002,F,0,1500,1,0.5,12,50,5000
1003,F,25000,2500,1,0.5,12,12,5000
1004,F,25000,2500,1,0.5,12,12,5000
1005,F,0,900,1,0.5,12,50,5000
1006,F,18000,2000,1,0.5,12,12,5000
1007,F,18000,2000,1,0.5,12,12,5000
1008,F,0,1200,1,0.5,12,50,5000
1009,F,0,2000,1,0.5,12,50,5000
1010,F,0,3000,1,0.5,12,50,5000
1011,F,66000,3900,1,0.5,12,50,5000
1012,F,78000,4000,1,0.5,12,50,5000
1013,F,78000,4000,1,0.5,12,50,5000
1014,F,72000,4000,1,0.5,12,50,5000
1015,F,0,1200,1,0.5,12,50,5000
1016,F,42000,2900,1,0.5,12,50,5000
1017,F,0,2000,1,0.5,12,50,5000
1018,F,24000,2500,1,0.5,12,12,5000
1019,F,24000,2500,1,0.5,12,12,5000
1020,F,0,2000,1,0.5,12,50,5000
1021,F,0,700,1,0.5,12,50,5000
1022,F,24000,2500,1,0.5,12,12,5000
1023,F,24000,2500,1,0.5,12,12,5000
1024,F,0,800,1,0.5,12,50,5000
1025,F,0,1500,1,0.5,12,50,5000
1026,F,0,1000,1,0.5,12,50,5000
1027,F,60000,4800,1,0.5,12,50,8000
1028,F,60000,3600,1,0.5,12,50,5000
1029,F,60000,3800,1,0.5,12,50,5000
1030,F,60000,3800,1,0.5,12,50,5000
1031,F,57600,3200,1,0.5,12,50,5000
1032,F,60000,4000,1,0.5,12,50,5000
1033,F,60000,2900,1,0.5,12,50,5000
1034,F,48000,4100,1,0.5,12,50,5000
1035,F,60000,4100,1,0.5,12,50,5000
1036,F,80000,5000,1,0.5,12,12,5000
1037,F,90000,5000,1,0.5,12,12,5000
1038,F,65000,5000,1,0.5,12,12,5000
1039,F,80000,4500,1,0.5,12,12,5000
1040,F,60000,3800,1,0.5,12,50,5000
1041,F,54000,3400,1,0.5,12,50,5000
1042,F,24000,2400,1,0.5,12,12,5000
1043,F,24000,2300,1,0.5,12,12,5000
1044,F,24000,2300,1,0.5,12,12,5000
1045,F,24000,2700,1,0.5,12,12,5000
1046,F,24000,2200,1,0.5,12,12,5000
1047,F,110000,4000,1,0.5,12,12,5000
1048,F,120000,3000,1,0.5,12,12,5000
1049,F,80000,3000,1,0.5,12,12,5000
1050,F,80000,2000,1,0.5,12,12,5000
1051,F,120000,5000,1,0.5,12,12,5000
1052,F,70000,4000,1,0.5,12,12,5000
1053,F,80000,3000,1,0.5,12,12,5000
1054,F,70000,5000,1,0.5,12,12,5000
1055,F,80000,6000,1,0.5,12,12,5000
1056,F,80000,2000,1,0.5,12,12,5000
1057,F,90000,4000,1,0.5,12,12,5000
1058,F,80000,5000,1,0.5,12,12,5000
1059,F,18000,3500,1,0.5,12,12,5000
1060,F,90000,5000,1,0.5,12,12,5000
1061,F,18000,3500,1,0.5,12,12,5000
1062,F,18000,4600,1,0.5,12,12,5000
1063,F,18000,4000,1,0.5,12,12,5000
1064,F,36000,3000,1,0.5,12,12,5000
1065,F,18000,3500,1,0.5,12,12,5000
1066,F,18000,4000,1,0.5,12,12,5000
1067,F,18000,4000,1,0.5,12,12,5000
1068,F,18000,4500,1,0.5,12,12,5000
1069,F,18000,4000,1,0.5,12,12,5000
1070,F,15600,3500,1,0.5,12,12,5000
1071,F,12000,4000,1,0.5,12,12,5000
1072,M,48000,4000,1,0.5,12,12,5000
1073,M,60000,5000,1,0.5,12,12,5000
1074,M,54000,4500,1,0.5,12,12,5000
1075,F,12000,3000,1,0.5,12,12,5000
1076,F,24000,4000,1,0.5,12,12,5000
1077,F,80000,5000,1,0.5,12,12,5000
1078,F,14400,2000,1,0.5,12,12,5000
1079,F,90000,4500,1,0.5,12,12,5000
1080,F,14400,4000,1,0.5,12,12,5000
1081,F,18000,3800,1,0.5,12,12,5000
1082,F,18000,4000,1,0.5,12,12,5000
1083,F,18000,4000,1,0.5,12,12,5000
1084,F,24000,4500,1,0.5,12,12,5000
1085,F,12000,3500,1,0.5,12,12,5000
1086,F,18000,3500,1,0.5,12,12,5000
1087,F,12000,4000,1,0.5,12,12,5000
1088,F,12000,5000,1,0.5,12,12,5000
1089,F,12000,4000,1,0.5,12,12,5000
1090,F,12000,3500,1,0.5,12,12,5000
1091,F,12000,4000,1,0.5,12,12,5000
1092,F,18000,3500,1,0.5,12,12,5000
1093,F,18000,3500,1,0.5,12,12,5000
1094,F,12000,3000,1,0.5,12,12,5000
1095,F,80000,8000,1,0.5,12,12,5000
1096,F,75000,2000,1,0.5,12,12,5000
1097,F,95000,6000,0,0.5,12,12,5000
1098,F,90000,6000,1,0.5,12,12,5000
1099,F,90000,5000,1,0.5,12,12,5000
1100,F,1000,3500,1,0.5,12,12,5000
1101,F,12000,3000,1,0.5,12,12,5000
1102,F,18000,4000,1,0.5,12,12,5000
1103,F,18000,4000,1,0.5,12,12,5000
1104,F,10800,3200,1,0.5,12,12,5000
1105,F,8400,4000,1,0.5,12,12,5000
1106,F,20000,4000,1,0.5,12,12,5000
1107,F,17000,3000,1,0.5,12,12,5000
1108,F,80000,5000,1,0.5,12,12,5000
1109,F,30000,4000,1,0.5,12,12,5000
1110,F,15000,3000,1,0.5,12,12,5000
1111,F,20000,6000,1,0.5,12,12,5000
1112,F,20000,5000,1,0.5,12,12,5000
1113,F,60000,4000,1,0.5,12,12,5000
1114,F,48000,3000,1,0.5,12,12,5000
1115,F,60000,4000,1,0.5,12,12,5000
1116,F,40000,3000,1,0.5,12,12,5000
1117,F,55000,4000,1,0.5,12,12,4000
1118,F,50000,4000,1,0.5,12,12,4000
1119,F,96000,7000,1,0.5,12,12,4000
1120,F,1.00E+05,7000,1,0.5,12,12,4000
1121,F,1.00E+05,8000,1,0.5,12,12,4000
1122,F,48000,3500,1,0.5,12,12,4000
1123,F,60000,5000,1,0.5,12,12,3000
1124,F,24000,3000,1,0.5,12,12,5000
1125,F,24000,3000,1,0.5,12,12,5000
1126,F,24000,3500,1,0.5,12,12,5000
1127,F,20000,3500,1,0.5,12,12,5000
1128,F,24000,3000,1,0.5,12,12,5000
1129,F,24000,3000,1,0.5,12,12,5000
1130,F,24000,3000,1,0.5,12,12,5000
1131,F,16000,5000,1,0.5,12,12,5000
1132,F,24000,3000,1,0.5,12,12,5000
1133,F,30000,4000,1,0.5,12,12,5000
1134,F,24000,3000,1,0.5,12,12,5000
1135,F,24000,3000,1,0.5,12,12,5000
1136,F,24000,3000,1,0.5,12,12,5000
1137,F,24000,3000,1,0.5,12,12,5000
1138,F,48000,3500,1,0.5,12,12,3000
1139,F,30000,2500,1,0.5,12,12,5000
1140,F,30000,6000,1,0.5,12,12,5000
1141,F,40000,3500,1,0.5,12,12,5000
1142,F,30000,2500,1,0.5,12,12,5000
1143,F,24000,3000,1,0.5,12,12,5000
1144,M,48000,4000,1,0.5,12,12,5000
1145,M,60000,4500,1,0.5,12,12,5000
1146,M,54000,4000,1,0.5,12,12,5000
1147,M,42000,3500,1,0.5,12,12,5000
1148,F,36000,4000,0,0.5,12,12,5000
1149,M,36000,3000,1,0.5,12,12,5000
1150,F,48000,7000,0,0.5,12,12,5000
1151,F,24000,6500,1,0.5,12,12,5000
1152,F,36000,7500,1,0.5,12,12,5000
1153,F,36000,3000,1,0.5,12,12,5000
1154,F,48000,7500,1,0.5,12,12,5000
1155,F,36000,7500,1,0.5,12,12,5000
1156,F,60000,6000,1,0.5,12,12,5000
1157,F,0,3500,1,0.5,12,12,5000
1158,F,24000,3000,1,0.5,12,12,5000
1159,F,0,3000,1,0.5,12,12,5000
1160,F,0,3000,1,0.5,12,12,5000
1161,F,0,3000,1,0.5,12,12,5000
1162,M,48000,4000,1,0.5,12,12,5000
1163,M,60000,5000,1,0.5,12,12,5000
1164,M,60000,5000,1,0.5,12,12,5000
1165,F,4800,2400,1,0.5,12,12,5000
1166,F,36000,10000,1,0.5,12,12,5000
1167,M,48000,4000,1,0.5,12,12,5000
1168,F,24000,6500,1,0.5,12,12,5000
1169,M,60000,5000,1,0.5,12,12,5000
1170,F,48000,6500,1,0.5,12,12,5000
1171,F,36000,7500,1,0.5,12,12,5000
1172,F,36000,7500,1,0.5,12,12,5000
1173,F,24000,8000,0,0.5,12,12,5000
1174,F,24000,5500,0,0.5,12,12,5000
1175,F,24000,10000,1,0.5,12,12,5000
1176,F,12000,4500,1,0.5,12,12,5000
1177,F,36000,5000,1,0.5,12,12,5000
1178,F,24000,6000,0,0.5,12,12,5000
1179,F,36000,3000,0,0.5,12,12,5000
1180,F,36000,5000,0,0.5,12,12,5000
1181,F,36000,5000,0,0.5,12,12,5000
1182,F,36000,3000,1,0.5,12,12,5000
1183,F,36000,3000,1,0.5,12,12,5000
1184,F,42000,3500,1,0.5,12,12,5000
1185,F,48000,4000,1,0.5,12,12,5000
1186,F,36000,3000,1,0.5,12,12,5000
1187,F,36000,3000,1,0.5,12,12,5000
1188,F,48000,4000,1,0.5,12,12,5000
1189,F,36000,3000,1,0.5,12,12,5000
1190,F,48000,4000,1,0.5,12,12,5000
1191,F,36000,3000,1,0.5,12,12,5000
1192,F,48000,4000,1,0.5,12,12,5000
1193,F,36000,3000,1,0.5,12,12,5000
1194,F,36000,3000,1,0.5,12,12,5000
1195,F,42000,3500,1,0.5,12,12,5000
1196,F,36000,3000,1,0.5,12,12,5000
1197,M,48000,4000,1,0.5,12,12,5000
1198,M,48000,4000,1,0.5,12,12,5000
1199,M,42000,3500,1,0.5,12,12,5000
1200,M,48000,4000,1,0.5,12,12,5000
1201,M,42000,3000,1,0.5,12,12,5000
1202,M,48000,3500,1,0.5,12,12,5000
1203,M,48000,3500,1,0.5,12,12,5000
1204,M,42000,3000,1,0.5,12,12,5000
1205,M,36000,3000,1,0.5,12,12,5000
1206,M,48000,3500,1,0.5,12,12,5000
